Timestamp,Pedestrian_ID,Walking_Speed_mps,Direction_Degrees,Density_people_per_m2,Behavior,Age_Group,Peak_OffPeak,Vehicle_ID,Vehicle_Type,Vehicle_Speed_kmph,Vehicle_Acceleration_mps2,Near_Miss,Traffic_Violation,Weather,Temperature_C,Wind_Speed_mps,Visibility_m,Lighting_Condition,Road_Surface,Obstacle_Present,Traffic_Signal_Phase,Pedestrian_Signal,Signal_Duration_s,Response_to_Pedestrian,Vehicle_Count_per_min,Pedestrian_Count_per_min,Congestion_Level,Event_Type,Accident_Occurred,Accident_Severity
2024-03-02 23:51:43,9150,1.21,22,0.61,Normal,Elderly,Peak,5373,Car,33.19,0.21,0,Failed to Yield,Fog,25.6,5.27,360.32,Daytime,Dry,0,Red,Walk,37,0,6,4,Low,Normal,0,None
2024-02-17 22:14:52,5047,0.86,320,2.37,Jaywalking,Adult,Off-Peak,9952,Car,18.19,1.55,1,None,Clear,17.3,0.86,437.46,Daytime,Dry,1,Yellow,Walk,87,1,23,4,Low,Emergency Vehicle,0,Fatal
2024-03-23 20:21:53,3255,1.58,231,0.7,Waiting,Child,Peak,9658,Motorcycle,54.15,2.23,1,None,Rain,-2.4,3.23,321.74,Daytime,Wet,1,Yellow,Walk,17,0,39,2,High,Normal,1,Major
2024-03-30 07:40:31,7628,0.74,257,2.2,Group Crossing,Adult,Off-Peak,8649,Truck,50.34,-1.76,0,Red Light Violation,Snow,9.9,4.35,775.84,Nighttime,Snow-covered,0,Yellow,Don't Walk,22,0,38,3,High,Emergency Vehicle,1,Fatal
2024-12-15 19:38:18,3803,1.38,287,1.63,Waiting,Child,Peak,5049,Bus,38.34,0.29,1,Red Light Violation,Snow,27.7,0.7,239.89,Daytime,Snow-covered,0,Red,Don't Walk,35,0,21,9,Low,Normal,0,Major
2024-12-09 16:31:14,9087,1.57,325,0.5,Jaywalking,Elderly,Peak,8011,Motorcycle,48.52,-0.54,1,Failed to Yield,Clear,-0.6,6.38,649.06,Low-light,Wet,0,Yellow,Walk,12,1,32,9,Medium,Child Running,1,None
2024-06-01 23:54:34,7461,1.05,106,0.39,Waiting,Elderly,Peak,9988,Truck,72.13,1.86,1,Failed to Yield,Fog,8.3,3.17,936.45,Nighttime,Wet,0,Green,Don't Walk,18,1,5,12,Low,Emergency Vehicle,0,Fatal
2024-08-20 01:30:27,2099,1.96,296,0.66,Normal,Child,Peak,6861,Bus,57.56,0.05,0,Failed to Yield,Clear,29.0,4.39,714.69,Low-light,Snow-covered,0,Yellow,Don't Walk,63,1,47,4,Medium,Child Running,1,None
2024-11-25 20:34:14,8973,1.12,245,0.72,Jaywalking,Child,Peak,8329,Bus,54.84,0.45,1,Failed to Yield,Snow,0.8,3.73,989.57,Daytime,Snow-covered,1,Green,Walk,38,0,17,3,Low,Normal,0,Major
2024-08-03 23:29:55,8096,1.8,121,1.99,Jaywalking,Elderly,Peak,5485,Bicycle,57.68,-1.99,0,None,Fog,20.1,0.72,151.4,Low-light,Snow-covered,0,Green,Don't Walk,29,0,43,19,Medium,Normal,1,Fatal
2024-10-02 23:44:26,9756,0.75,151,1.2,Group Crossing,Adult,Off-Peak,5219,Truck,71.38,1.8,0,Failed to Yield,Clear,23.8,4.59,980.13,Low-light,Snow-covered,0,Green,Walk,16,0,24,5,Medium,Emergency Vehicle,1,Major
2024-06-26 14:54:04,4241,0.8,123,2.03,Group Crossing,Adult,Off-Peak,7376,Bicycle,55.19,-0.7,1,Red Light Violation,Clear,-2.8,5.66,413.26,Nighttime,Snow-covered,1,Red,Walk,72,0,33,17,High,Child Running,1,Major
2024-04-16 17:43:50,3942,0.93,268,0.8,Group Crossing,Adult,Off-Peak,7191,Bus,61.84,1.11,0,None,Fog,-2.8,8.97,835.08,Daytime,Snow-covered,1,Red,Walk,57,0,16,11,Medium,Emergency Vehicle,1,Minor
2024-11-02 18:40:24,4710,1.52,123,0.7,Waiting,Child,Off-Peak,6969,Motorcycle,68.27,0.84,0,None,Fog,21.3,0.08,467.21,Nighttime,Dry,0,Green,Don't Walk,79,1,46,20,Low,Normal,1,Minor
2024-05-20 19:06:30,4740,1.97,279,1.9,Waiting,Child,Off-Peak,9833,Motorcycle,75.52,-0.21,1,None,Fog,-3.3,5.73,487.44,Daytime,Dry,1,Red,Walk,43,1,18,11,High,Emergency Vehicle,0,None
2024-09-28 18:35:54,6455,1.3,278,0.17,Waiting,Elderly,Off-Peak,7545,Truck,32.74,1.48,0,Red Light Violation,Snow,4.7,3.27,377.54,Nighttime,Wet,1,Red,Don't Walk,41,0,42,3,High,Emergency Vehicle,0,Fatal
2024-03-20 03:29:07,7060,1.18,150,2.42,Group Crossing,Child,Off-Peak,7052,Bus,67.47,2.56,0,Failed to Yield,Clear,23.2,2.23,66.56,Daytime,Snow-covered,0,Red,Walk,33,0,16,8,High,Emergency Vehicle,0,None
2024-05-09 11:23:37,6365,0.54,132,0.69,Jaywalking,Elderly,Off-Peak,6859,Motorcycle,55.24,1.75,1,Red Light Violation,Fog,8.4,3.28,963.32,Nighttime,Wet,0,Red,Walk,69,0,44,10,High,Child Running,0,Minor
2024-11-02 07:05:08,8020,1.23,124,0.45,Group Crossing,Child,Off-Peak,8482,Bus,37.5,-0.15,0,None,Rain,3.6,2.5,356.56,Low-light,Wet,0,Green,Don't Walk,39,1,33,10,Medium,Child Running,1,Major
2024-02-07 12:43:45,8550,0.95,258,0.16,Group Crossing,Child,Peak,7060,Motorcycle,69.84,0.58,1,Red Light Violation,Fog,7.2,7.99,841.63,Nighttime,Snow-covered,0,Green,Walk,81,1,9,18,High,Emergency Vehicle,1,Minor
2024-09-30 06:04:28,9493,0.79,319,0.1,Waiting,Child,Off-Peak,7354,Car,56.57,0.87,1,None,Rain,35.0,8.59,186.78,Nighttime,Snow-covered,1,Green,Don't Walk,59,0,12,15,Low,Emergency Vehicle,1,Major
2024-03-28 20:45:18,9089,0.97,238,0.44,Waiting,Child,Peak,5834,Truck,19.66,2.55,0,Red Light Violation,Clear,15.8,1.14,380.71,Daytime,Wet,0,Green,Walk,69,0,35,11,Low,Child Running,1,Minor
2024-09-29 11:26:11,6661,0.99,20,0.14,Normal,Elderly,Off-Peak,8889,Truck,12.0,-0.5,0,None,Rain,-0.6,8.12,885.19,Low-light,Dry,1,Red,Don't Walk,17,0,24,10,High,Child Running,0,Fatal
2024-11-21 20:13:59,9848,1.72,284,1.02,Normal,Adult,Peak,5819,Truck,62.0,-1.88,0,None,Snow,30.2,3.93,814.4,Daytime,Dry,1,Green,Don't Walk,49,0,22,3,High,Emergency Vehicle,0,None
2024-08-13 16:09:38,7332,1.16,88,2.2,Jaywalking,Child,Peak,7157,Bus,20.55,2.51,1,None,Rain,7.3,5.9,206.04,Nighttime,Dry,1,Red,Walk,86,0,11,18,Medium,Normal,0,Minor
2024-12-31 03:26:34,5737,1.0,197,2.11,Normal,Adult,Off-Peak,6805,Motorcycle,79.24,0.65,0,Failed to Yield,Rain,16.6,5.85,722.94,Nighttime,Wet,1,Yellow,Don't Walk,56,0,44,19,Medium,Child Running,0,None
2024-02-04 18:10:23,3491,1.3,143,2.35,Jaywalking,Child,Peak,5524,Car,79.84,-0.82,1,None,Rain,-3.1,8.03,60.0,Nighttime,Wet,1,Yellow,Don't Walk,66,0,11,10,Low,Normal,0,None
2024-10-15 20:26:31,3357,1.97,341,1.04,Group Crossing,Child,Off-Peak,6984,Truck,12.85,1.75,0,Red Light Violation,Rain,27.0,4.74,320.23,Low-light,Wet,0,Red,Don't Walk,51,0,6,12,High,Child Running,1,Fatal
2024-06-30 19:22:00,3894,0.6,216,1.17,Waiting,Adult,Peak,5696,Car,50.15,1.13,0,Failed to Yield,Clear,21.2,7.57,663.02,Low-light,Wet,0,Yellow,Walk,47,0,37,15,High,Emergency Vehicle,0,Fatal
2024-07-10 14:17:43,8786,1.89,298,0.48,Normal,Child,Off-Peak,7253,Bicycle,11.38,-1.87,1,Failed to Yield,Clear,9.1,0.16,539.54,Low-light,Dry,1,Red,Walk,71,0,35,15,Low,Emergency Vehicle,1,None
2024-05-06 19:07:12,7191,0.78,144,0.46,Normal,Adult,Off-Peak,5219,Truck,67.82,-1.28,1,Failed to Yield,Fog,34.6,7.16,495.13,Daytime,Snow-covered,0,Yellow,Walk,14,0,28,14,High,Emergency Vehicle,0,Major
2024-02-15 14:24:30,6699,1.26,104,0.88,Waiting,Elderly,Off-Peak,8084,Car,62.52,-0.2,0,Red Light Violation,Fog,17.7,2.77,306.85,Daytime,Wet,1,Yellow,Walk,68,0,7,9,Medium,Normal,0,Minor
2024-08-29 19:18:38,1744,1.58,229,1.05,Jaywalking,Child,Peak,8457,Motorcycle,57.57,-1.5,1,Red Light Violation,Snow,13.0,5.36,570.04,Daytime,Dry,0,Yellow,Don't Walk,32,1,16,9,Low,Child Running,1,Minor
2024-12-18 19:59:27,5397,1.05,183,1.55,Waiting,Adult,Peak,7953,Motorcycle,65.6,0.31,1,Red Light Violation,Snow,29.5,1.98,815.17,Low-light,Snow-covered,1,Green,Don't Walk,11,1,36,12,Medium,Normal,1,Major
2024-03-07 11:44:24,9747,1.14,279,2.18,Jaywalking,Child,Peak,5220,Bicycle,59.51,-0.67,0,Red Light Violation,Fog,33.7,7.03,234.17,Low-light,Wet,1,Yellow,Don't Walk,38,1,5,4,High,Normal,1,Fatal
2024-10-31 09:02:10,6825,0.9,165,0.48,Waiting,Adult,Off-Peak,9503,Truck,62.34,1.38,0,None,Rain,5.2,2.53,317.01,Low-light,Snow-covered,1,Yellow,Don't Walk,90,1,20,10,Low,Normal,0,Major
2024-07-04 21:39:04,8055,0.55,239,1.92,Normal,Elderly,Peak,8540,Truck,53.33,2.29,1,Failed to Yield,Rain,12.0,8.0,997.56,Nighttime,Dry,1,Green,Walk,65,1,44,6,Low,Child Running,1,Minor
2024-10-19 19:38:34,5780,1.74,295,2.28,Normal,Adult,Peak,9607,Motorcycle,25.36,2.98,1,None,Clear,24.6,5.95,151.93,Low-light,Wet,1,Green,Don't Walk,41,0,32,18,Medium,Emergency Vehicle,0,Major
2024-12-16 05:01:31,9898,1.11,275,0.72,Jaywalking,Adult,Peak,9783,Motorcycle,76.09,0.99,0,Failed to Yield,Rain,9.3,0.86,381.94,Nighttime,Snow-covered,1,Yellow,Walk,41,0,24,6,High,Normal,1,Major
2024-08-08 04:29:52,1489,1.73,150,0.85,Normal,Adult,Peak,7835,Truck,13.87,1.27,1,Failed to Yield,Rain,6.2,0.26,960.7,Daytime,Wet,1,Red,Don't Walk,75,1,31,12,High,Emergency Vehicle,1,Major
2024-03-23 00:09:32,5074,1.61,107,1.8,Jaywalking,Elderly,Peak,5795,Bicycle,15.84,1.36,1,Red Light Violation,Clear,9.6,5.26,250.69,Daytime,Dry,1,Green,Don't Walk,83,1,15,13,Medium,Normal,1,Major
2024-06-30 16:45:12,9675,0.84,44,1.04,Group Crossing,Child,Peak,7117,Car,53.85,0.92,0,None,Fog,30.7,7.49,391.63,Nighttime,Snow-covered,0,Red,Don't Walk,20,0,43,1,Low,Emergency Vehicle,1,Minor
2024-03-10 19:47:55,7827,0.96,232,0.2,Group Crossing,Child,Off-Peak,5382,Motorcycle,46.59,2.78,1,Failed to Yield,Fog,27.8,9.08,630.21,Daytime,Dry,1,Green,Don't Walk,64,1,40,3,High,Child Running,0,Fatal
2024-12-12 02:59:51,6175,0.87,6,0.75,Jaywalking,Adult,Off-Peak,8540,Motorcycle,72.9,-1.51,0,Red Light Violation,Fog,23.5,6.69,705.79,Daytime,Dry,1,Green,Walk,61,0,8,8,High,Emergency Vehicle,1,Fatal
2024-12-28 23:57:52,3288,1.79,205,1.17,Normal,Child,Off-Peak,8120,Car,34.51,-1.48,0,Failed to Yield,Rain,2.7,9.58,270.75,Daytime,Wet,1,Red,Walk,71,0,32,14,Medium,Emergency Vehicle,1,Major
2024-08-15 03:46:16,1843,0.88,277,1.94,Normal,Adult,Off-Peak,7194,Bicycle,16.46,2.07,0,None,Fog,14.2,4.91,77.51,Low-light,Snow-covered,0,Green,Don't Walk,62,0,41,18,Medium,Normal,1,None
2024-10-15 01:19:31,9733,1.6,210,0.67,Group Crossing,Child,Peak,8875,Truck,67.35,-1.04,0,None,Clear,28.0,5.69,848.26,Nighttime,Wet,0,Red,Don't Walk,29,1,6,14,Low,Child Running,1,Minor
2024-07-28 19:27:03,3687,0.87,256,0.76,Group Crossing,Child,Peak,9936,Bicycle,62.21,2.02,1,Red Light Violation,Rain,-2.5,7.91,602.19,Daytime,Dry,1,Green,Walk,12,0,17,20,Low,Emergency Vehicle,1,Major
2024-02-22 17:11:15,9561,0.85,156,1.14,Jaywalking,Elderly,Off-Peak,8668,Truck,61.13,-1.44,0,Red Light Violation,Fog,2.9,8.42,687.74,Nighttime,Snow-covered,1,Yellow,Walk,69,1,50,3,Low,Emergency Vehicle,0,Fatal
2024-04-17 06:21:15,5199,1.3,93,1.47,Waiting,Elderly,Peak,7156,Car,19.05,1.14,0,Failed to Yield,Clear,25.1,5.21,152.72,Daytime,Dry,1,Red,Walk,68,1,10,8,Low,Emergency Vehicle,1,Major
2024-08-09 22:16:41,3219,1.51,114,1.24,Normal,Adult,Off-Peak,6726,Car,14.82,-0.56,0,Red Light Violation,Rain,32.3,2.77,443.06,Daytime,Snow-covered,0,Yellow,Walk,47,0,22,18,Low,Emergency Vehicle,0,None
2024-06-18 21:31:08,4116,0.67,70,1.24,Waiting,Elderly,Peak,7002,Car,22.43,-1.59,1,Red Light Violation,Fog,25.0,5.72,131.5,Daytime,Snow-covered,0,Green,Walk,43,0,31,18,Low,Child Running,1,Major
2024-12-15 10:33:09,4099,0.88,315,1.06,Jaywalking,Elderly,Peak,8132,Bicycle,43.93,-1.16,1,Failed to Yield,Fog,10.1,7.34,693.77,Low-light,Dry,1,Green,Don't Walk,78,0,29,19,High,Child Running,0,Major
2024-07-09 18:47:06,4196,0.7,328,2.5,Normal,Adult,Peak,5915,Car,11.09,1.41,0,Failed to Yield,Fog,34.1,5.21,116.0,Low-light,Wet,1,Red,Don't Walk,35,0,13,6,High,Normal,0,Fatal
2024-10-01 12:24:49,4838,1.67,234,0.29,Jaywalking,Elderly,Off-Peak,5816,Truck,65.59,2.39,1,Red Light Violation,Fog,27.8,8.6,591.15,Low-light,Dry,1,Red,Don't Walk,69,0,24,12,Low,Normal,0,Major
2024-03-23 08:38:45,6999,1.15,330,1.23,Jaywalking,Adult,Off-Peak,5241,Truck,44.49,2.07,0,Red Light Violation,Fog,8.4,2.09,899.38,Nighttime,Dry,1,Yellow,Don't Walk,71,1,25,9,Low,Normal,1,None
2024-09-24 07:46:01,7914,1.0,6,1.75,Waiting,Elderly,Off-Peak,7096,Car,22.75,-1.22,0,Failed to Yield,Clear,7.3,2.22,491.55,Daytime,Wet,1,Red,Don't Walk,84,1,24,7,Low,Child Running,1,Major
2024-05-10 21:36:21,2727,0.86,192,1.21,Waiting,Elderly,Off-Peak,6335,Bus,72.52,-1.45,0,None,Rain,2.6,7.96,249.63,Nighttime,Dry,0,Red,Don't Walk,32,1,14,15,Medium,Child Running,0,None
2024-07-16 22:32:15,5123,1.59,51,2.04,Jaywalking,Child,Off-Peak,8363,Truck,79.64,2.73,0,Red Light Violation,Snow,33.9,7.86,147.15,Nighttime,Dry,0,Green,Don't Walk,85,1,32,12,Low,Emergency Vehicle,0,Fatal
2024-02-18 18:30:01,9607,0.6,45,2.21,Waiting,Elderly,Peak,8421,Motorcycle,34.19,1.55,0,Red Light Violation,Snow,30.7,3.72,247.08,Low-light,Wet,1,Yellow,Don't Walk,48,1,41,11,Medium,Child Running,0,Minor
2024-02-19 15:41:41,5714,1.76,265,1.77,Normal,Child,Off-Peak,7877,Bus,29.05,-0.07,0,Failed to Yield,Clear,13.4,2.94,287.39,Low-light,Wet,0,Red,Walk,37,0,11,12,Medium,Emergency Vehicle,1,Minor
2024-12-28 07:49:37,4327,1.27,23,2.2,Normal,Adult,Off-Peak,9777,Truck,44.58,-1.26,0,Failed to Yield,Clear,-4.2,3.34,682.83,Nighttime,Snow-covered,0,Green,Walk,61,0,19,14,Low,Normal,1,Major
2024-11-09 11:53:34,7446,1.52,293,0.31,Jaywalking,Child,Peak,8221,Truck,21.77,0.9,0,Failed to Yield,Fog,16.8,3.27,992.92,Low-light,Dry,1,Red,Don't Walk,16,0,44,1,Low,Emergency Vehicle,1,Minor
2024-10-03 23:25:51,8148,0.86,157,0.2,Group Crossing,Child,Off-Peak,9305,Car,79.98,0.16,0,Red Light Violation,Fog,19.1,9.68,253.06,Nighttime,Dry,0,Yellow,Don't Walk,46,1,30,8,Medium,Normal,0,None
2024-12-02 05:04:47,9034,0.94,169,1.54,Waiting,Adult,Off-Peak,7229,Bicycle,29.15,-0.37,1,Failed to Yield,Snow,33.0,5.89,134.26,Low-light,Dry,0,Red,Don't Walk,72,0,17,18,Medium,Normal,0,Major
2024-06-28 04:31:27,7364,1.22,27,2.12,Group Crossing,Child,Off-Peak,9023,Truck,12.1,2.1,1,Failed to Yield,Fog,26.5,7.34,308.81,Daytime,Dry,1,Green,Don't Walk,45,0,15,4,Low,Normal,0,Fatal
2024-12-04 18:57:06,8989,1.33,158,1.62,Jaywalking,Elderly,Peak,9318,Motorcycle,66.91,2.54,0,Red Light Violation,Clear,26.1,2.19,195.93,Low-light,Dry,1,Yellow,Don't Walk,51,1,36,20,High,Emergency Vehicle,0,Minor
2024-05-02 15:26:05,5037,1.0,174,1.97,Normal,Adult,Off-Peak,8380,Bus,51.41,0.19,1,Red Light Violation,Clear,7.0,8.09,738.75,Nighttime,Snow-covered,0,Green,Don't Walk,90,1,27,7,High,Child Running,1,None
2024-05-21 06:16:18,3548,1.98,150,0.37,Group Crossing,Child,Peak,7659,Motorcycle,42.91,0.73,0,None,Clear,0.9,5.65,666.03,Nighttime,Snow-covered,1,Yellow,Walk,46,1,27,3,Low,Normal,0,None
2024-09-18 00:09:27,2130,0.86,344,0.87,Jaywalking,Adult,Peak,6268,Bus,54.84,2.93,1,Failed to Yield,Clear,5.1,3.63,727.51,Low-light,Dry,1,Yellow,Walk,32,1,27,7,Low,Normal,1,Minor
2024-09-09 08:45:35,6996,0.92,20,1.16,Normal,Child,Peak,5192,Truck,52.36,-1.92,1,Red Light Violation,Rain,0.9,4.16,235.68,Low-light,Dry,1,Green,Don't Walk,22,0,41,20,Medium,Child Running,0,Major
2024-12-12 03:06:39,2593,1.71,168,1.08,Normal,Elderly,Off-Peak,7832,Bicycle,32.61,0.86,1,None,Snow,20.2,3.88,842.47,Nighttime,Wet,1,Yellow,Walk,14,1,21,7,Medium,Emergency Vehicle,1,Fatal
2024-06-02 13:01:10,1217,0.56,195,0.55,Waiting,Child,Peak,6791,Motorcycle,42.18,-0.18,1,None,Fog,-4.4,5.05,57.49,Low-light,Wet,1,Green,Walk,36,1,6,6,High,Child Running,0,None
2024-05-04 08:30:08,6273,1.57,35,1.96,Normal,Child,Off-Peak,6452,Car,44.89,-0.56,1,Red Light Violation,Fog,14.8,9.69,703.62,Daytime,Wet,1,Red,Don't Walk,26,0,36,5,High,Emergency Vehicle,0,Major
2024-02-02 06:33:24,4352,0.79,100,0.61,Group Crossing,Elderly,Off-Peak,7179,Motorcycle,33.44,0.03,0,None,Fog,2.2,9.31,348.06,Nighttime,Dry,1,Red,Walk,64,1,28,12,High,Child Running,1,None
2024-09-20 12:50:21,7733,0.93,297,0.28,Normal,Child,Off-Peak,8144,Truck,23.5,1.97,0,Red Light Violation,Snow,18.8,6.85,279.0,Daytime,Dry,1,Yellow,Walk,51,1,41,18,Low,Child Running,0,None
2024-03-13 14:57:19,2740,1.17,100,1.79,Jaywalking,Elderly,Peak,7005,Car,72.67,-1.07,0,Failed to Yield,Fog,5.9,6.53,372.71,Nighttime,Snow-covered,1,Yellow,Walk,34,0,46,16,High,Child Running,0,Fatal
2024-11-28 08:47:11,3867,1.46,210,0.91,Waiting,Elderly,Peak,5559,Motorcycle,72.15,-0.8,1,None,Fog,11.1,2.72,478.69,Daytime,Snow-covered,1,Red,Walk,54,1,5,1,High,Emergency Vehicle,1,Minor
2024-06-15 13:49:21,7582,1.76,173,2.41,Waiting,Elderly,Off-Peak,6271,Car,76.84,-0.04,0,Red Light Violation,Rain,19.0,3.29,496.94,Nighttime,Snow-covered,1,Green,Walk,57,0,46,5,High,Child Running,1,Major
2024-11-22 08:54:18,1006,1.13,325,0.35,Normal,Elderly,Peak,6203,Motorcycle,63.05,1.7,0,None,Clear,-0.3,1.49,284.33,Daytime,Wet,1,Red,Don't Walk,77,1,37,19,Low,Emergency Vehicle,0,Major
2024-08-18 07:07:48,8793,1.53,256,0.37,Waiting,Elderly,Peak,6379,Bus,50.84,-1.46,0,Red Light Violation,Fog,26.6,8.35,472.59,Nighttime,Wet,1,Red,Don't Walk,74,0,39,7,High,Normal,1,None
2024-12-03 17:26:12,6004,0.52,74,1.65,Jaywalking,Adult,Off-Peak,7045,Motorcycle,76.86,0.02,0,Red Light Violation,Rain,19.7,6.49,654.94,Daytime,Dry,1,Red,Don't Walk,64,1,40,12,Low,Emergency Vehicle,1,Fatal
2024-04-17 04:34:05,4611,1.39,221,0.32,Group Crossing,Adult,Peak,5933,Car,35.35,2.63,1,Failed to Yield,Clear,16.9,7.32,149.57,Daytime,Wet,0,Yellow,Don't Walk,90,1,21,13,High,Emergency Vehicle,0,Fatal
2024-04-27 13:13:55,5212,1.24,34,1.7,Normal,Child,Peak,5590,Bus,48.61,1.16,0,None,Clear,28.1,2.56,992.26,Low-light,Snow-covered,1,Yellow,Walk,46,0,35,11,High,Child Running,1,None
2024-07-08 08:21:53,5522,1.03,34,0.83,Group Crossing,Adult,Off-Peak,6570,Motorcycle,48.69,1.84,1,Red Light Violation,Clear,18.5,8.64,849.65,Low-light,Snow-covered,0,Red,Walk,66,1,19,10,Medium,Normal,1,None
2024-10-30 14:36:31,6300,1.03,120,1.21,Jaywalking,Elderly,Off-Peak,5864,Car,14.72,1.49,0,Red Light Violation,Clear,30.1,8.52,934.33,Nighttime,Wet,1,Red,Walk,73,1,27,19,Low,Emergency Vehicle,0,None
2024-10-30 03:05:11,3113,0.62,9,1.52,Waiting,Child,Peak,8812,Truck,20.59,2.56,0,Failed to Yield,Snow,19.1,7.74,327.68,Low-light,Wet,1,Yellow,Don't Walk,81,1,17,11,High,Emergency Vehicle,0,Minor
2024-11-20 07:45:46,4962,1.05,151,1.7,Normal,Child,Peak,5693,Car,52.96,2.38,0,Failed to Yield,Fog,-3.4,9.2,605.05,Daytime,Wet,1,Red,Walk,48,1,5,18,Low,Emergency Vehicle,1,None
2024-01-02 21:25:45,9079,0.51,92,0.32,Group Crossing,Adult,Off-Peak,9127,Motorcycle,77.88,1.72,0,Failed to Yield,Rain,1.8,5.36,63.77,Daytime,Wet,0,Green,Walk,25,1,12,2,Low,Normal,0,None
2024-03-19 04:35:11,1323,0.77,360,0.4,Normal,Child,Peak,5176,Truck,61.09,-0.7,1,None,Rain,20.5,4.69,167.25,Daytime,Dry,1,Red,Don't Walk,20,1,14,6,Medium,Normal,0,Major
2024-09-20 19:49:59,6707,1.99,42,1.49,Jaywalking,Elderly,Off-Peak,5455,Car,44.81,1.42,0,Red Light Violation,Clear,7.2,7.89,900.08,Low-light,Snow-covered,1,Green,Don't Walk,52,0,26,7,Low,Emergency Vehicle,0,Fatal
2024-07-21 08:31:53,2415,1.56,5,0.75,Group Crossing,Elderly,Off-Peak,7039,Motorcycle,25.28,1.61,1,Red Light Violation,Rain,7.9,5.09,384.27,Nighttime,Wet,1,Red,Walk,75,0,21,11,High,Child Running,0,Major
2024-08-23 18:58:31,8975,1.3,283,1.44,Jaywalking,Adult,Peak,9005,Truck,69.19,0.61,0,None,Fog,0.7,4.49,994.82,Nighttime,Wet,0,Green,Don't Walk,32,1,21,11,Medium,Child Running,0,Major
2024-03-04 03:15:03,3730,1.23,182,0.67,Jaywalking,Child,Peak,7539,Car,68.73,0.19,1,None,Clear,31.3,4.98,238.7,Low-light,Dry,0,Yellow,Don't Walk,37,1,28,3,Low,Child Running,1,None
2024-10-01 18:12:57,7606,1.48,78,2.48,Jaywalking,Child,Off-Peak,5478,Truck,22.81,-0.88,1,Failed to Yield,Clear,15.1,3.05,119.41,Nighttime,Dry,1,Green,Don't Walk,66,1,20,14,Low,Normal,0,Fatal
2024-11-27 08:32:59,5348,1.95,160,2.21,Waiting,Adult,Off-Peak,8144,Bicycle,47.37,1.22,0,None,Clear,5.4,1.33,140.87,Daytime,Dry,0,Red,Walk,81,0,29,17,High,Emergency Vehicle,0,Fatal
2024-11-11 19:14:56,9782,0.93,151,0.3,Group Crossing,Child,Off-Peak,6453,Truck,27.34,-0.99,0,None,Rain,11.7,1.7,950.23,Low-light,Wet,0,Red,Walk,76,1,31,20,High,Child Running,0,Fatal
2024-06-04 01:58:27,3613,1.73,87,2.33,Waiting,Child,Peak,8099,Bicycle,44.45,-1.99,0,Failed to Yield,Rain,11.5,3.69,218.92,Daytime,Snow-covered,0,Red,Don't Walk,37,1,5,4,Low,Emergency Vehicle,0,Minor
2024-05-21 08:16:55,5300,1.74,335,0.76,Group Crossing,Elderly,Off-Peak,6218,Bicycle,49.47,0.96,0,Red Light Violation,Snow,2.5,8.74,138.58,Low-light,Wet,1,Green,Walk,45,0,49,5,High,Child Running,0,Major
2024-10-11 07:55:26,7474,1.87,352,0.51,Waiting,Elderly,Off-Peak,7106,Car,54.69,-1.37,0,None,Snow,30.3,7.74,971.09,Low-light,Wet,0,Green,Walk,87,1,5,9,High,Normal,1,Major
2024-03-26 16:14:09,1895,1.12,204,2.07,Waiting,Child,Peak,6888,Bus,35.87,0.75,0,None,Snow,3.8,3.94,982.49,Nighttime,Wet,0,Yellow,Walk,54,1,15,17,Medium,Emergency Vehicle,1,Major
2024-11-06 23:03:58,7958,0.81,54,1.61,Normal,Elderly,Off-Peak,6723,Bicycle,64.01,0.02,0,Red Light Violation,Clear,8.3,1.66,656.91,Nighttime,Dry,0,Green,Don't Walk,74,1,34,18,Medium,Normal,0,Fatal
2024-09-23 15:05:25,3223,1.05,316,1.44,Waiting,Child,Peak,8271,Truck,24.92,-1.71,1,None,Rain,-2.6,7.35,177.55,Nighttime,Wet,1,Red,Don't Walk,56,1,16,11,High,Normal,0,Major
2024-04-03 08:04:17,6745,1.13,153,2.42,Group Crossing,Child,Peak,9522,Car,40.26,0.58,1,Failed to Yield,Clear,1.0,0.17,661.03,Daytime,Dry,0,Green,Walk,39,1,42,15,Low,Emergency Vehicle,0,Minor
2024-12-05 05:21:41,3785,0.71,222,1.36,Jaywalking,Child,Peak,7170,Car,74.61,0.27,0,Red Light Violation,Clear,3.3,0.07,110.26,Low-light,Snow-covered,0,Red,Walk,63,1,5,10,Low,Emergency Vehicle,0,None
2024-05-08 00:17:18,2172,1.76,77,0.27,Group Crossing,Elderly,Peak,7982,Truck,37.81,1.89,0,Red Light Violation,Clear,11.2,5.45,560.27,Daytime,Wet,0,Red,Don't Walk,71,1,20,16,Medium,Child Running,1,Fatal
2024-11-06 01:46:08,2288,0.92,292,1.64,Normal,Adult,Off-Peak,6661,Bicycle,10.64,1.87,0,None,Rain,34.8,8.32,388.16,Daytime,Snow-covered,1,Green,Don't Walk,28,0,9,5,Low,Child Running,1,None
2024-01-11 20:26:22,9543,0.77,311,1.19,Normal,Adult,Off-Peak,9959,Truck,75.95,-0.24,1,Red Light Violation,Fog,11.5,0.7,596.12,Low-light,Dry,0,Red,Walk,62,0,40,8,High,Child Running,0,None
2024-03-21 23:05:36,3459,0.94,356,2.38,Jaywalking,Adult,Off-Peak,8861,Bicycle,67.78,-1.94,1,Red Light Violation,Fog,28.5,2.14,373.86,Low-light,Dry,0,Red,Walk,14,0,32,18,Medium,Emergency Vehicle,1,Major
