User_ID,Age,Gender,Occupation,Preference,Preferred_Pickup_Time,Preferred_Dropoff_Time,Carpool_Willingness,Preferred_Route,Vehicle_Type,Historical_Ride_Patterns,Travel_Frequency,Cancellation_Rate,Traffic_Conditions,POI,Distance_Matrix,Optimal_Routes,Past_Rides,Real_Time_Request,Vehicle_Availability,Real_Time_Traffic,Historical_Traffic,Weather_Condition,Event,Fuel_Price,Ride_Match_Success,User_Satisfaction,Dynamic_Pricing,Wait_Times,Incident_Reports,Congestion_Hotspots
577,27,Female,Driver,Music,2024-02-25 20:20,2024-02-28 01:57,No,Route 7,Electric,59,Weekly,0.36,Moderate,POI 33,38.15,Optimal Route 1,81,Yes,Available,Smooth,Medium,Sunny,Festival,1113.98,0.71,2.6,29.31,2,0,Hotspot 20
578,50,Male,Business Man,Non-Smoking,2024-03-24 02:59,2024-02-23 17:03,No,Route 6,Sedan,99,Weekly,0.45,Heavy,POI 18,26.97,Optimal Route 2,442,No,Busy,Congested,Low,Rainy,Concert,1246.66,0.76,3.8,19.11,12,3,Hotspot 18
579,52,Female,Teacher,Music,2024-02-24 20:56,2024-01-24 22:00,Yes,Route 10,Motorbike,72,Occasionally,0.15,Heavy,POI 41,35.42,Optimal Route 7,300,Yes,Available,Congested,High,Rainy,Sports Event,1331.11,0.57,3.4,29.81,2,1,Hotspot 6
580,35,Male,Freelancer,Smoking,2024-02-05 14:25,2024-02-06 07:41,Yes,Route 16,Auto,138,Occasionally,0.43,Light,POI 18,47.76,Optimal Route 10,233,No,Busy,Congested,High,Rainy,Festival,1061.82,0.72,3.4,7.17,11,5,Hotspot 10
581,19,Female,Teacher,Conversation,2024-03-23 01:19,2024-03-14 01:34,No,Route 5,Sedan,195,Weekly,0.35,Light,POI 12,1.37,Optimal Route 2,5,Yes,Available,Smooth,Medium,Rainy,None,1091.36,0.63,1.4,40.57,3,0,Hotspot 19
582,37,Male,Student,Non-Smoking,2024-01-27 19:24,2024-02-20 03:40,No,Route 8,Electric,135,Occasionally,0.21,Light,POI 45,32.75,Optimal Route 5,314,Yes,Busy,Congested,Low,Cloudy,Festival,1312.62,0.78,3.5,22.18,9,3,Hotspot 5
583,36,Male,Freelancer,Conversation,2024-02-08 21:29,2024-03-18 07:08,No,Route 18,Hatchback,45,Daily,0.41,Heavy,POI 19,1.16,Optimal Route 2,119,Yes,Available,Smooth,Low,Rainy,Sports Event,1173.7,0.62,3.4,32.85,5,3,Hotspot 20
584,22,Male,Doctor,Silent,2024-02-24 20:21,2024-01-14 03:39,Yes,Route 15,Auto,39,Daily,0.17,Heavy,POI 5,19.08,Optimal Route 3,441,No,Available,Moderate,Low,Rainy,Sports Event,1037.75,0.52,3.6,16.23,11,2,Hotspot 15
585,32,Male,Vlogger,Music,2024-01-17 01:54,2024-01-23 05:41,No,Route 12,SUV,49,Weekly,0.37,Light,POI 40,17.37,Optimal Route 4,50,Yes,Busy,Moderate,High,Rainy,None,1069.37,0.98,1.1,41.14,8,5,Hotspot 1
586,57,Male,Freelancer,Non-Smoking,2024-02-17 14:31,2024-01-24 06:01,Yes,Route 1,Electric,79,Daily,0.37,Moderate,POI 15,12.68,Optimal Route 2,175,Yes,Busy,Moderate,Low,Rainy,Sports Event,1075.85,0.61,4.6,18.07,13,4,Hotspot 20
587,26,Male,Vlogger,Conversation,2024-01-05 13:05,2024-02-20 21:16,No,Route 16,Bus,78,Daily,0.39,Light,POI 43,1.14,Optimal Route 9,176,Yes,Busy,Smooth,High,Rainy,Concert,1405.1,0.61,4.2,27.91,15,1,Hotspot 4
588,37,Female,Student,Non-Smoking,2024-03-08 13:26,2024-01-17 04:40,Yes,Route 7,Sedan,20,Occasionally,0.06,Light,POI 44,26.8,Optimal Route 10,180,No,Busy,Congested,Medium,Sunny,Sports Event,1219.55,0.77,4.2,44.84,2,2,Hotspot 4
589,40,Female,Business Man,Music,2024-02-04 08:50,2024-02-23 12:46,No,Route 13,SUV,128,Occasionally,0.18,Moderate,POI 11,4.24,Optimal Route 6,27,No,Available,Smooth,Medium,Sunny,None,1423.18,0.62,2.2,33.59,15,1,Hotspot 2
590,23,Female,Student,Silent,2024-01-20 22:12,2024-02-04 15:29,Yes,Route 8,Auto,95,Daily,0.33,Light,POI 35,32.05,Optimal Route 8,356,Yes,Available,Moderate,High,Rainy,Concert,1424.73,0.53,4.8,39.53,6,1,Hotspot 16
591,60,Male,Doctor,Silent,2024-02-15 16:50,2024-01-28 13:30,Yes,Route 8,Sedan,149,Weekly,0.04,Moderate,POI 15,24.52,Optimal Route 5,303,Yes,Busy,Congested,High,Rainy,Concert,1492.56,0.84,3.8,27.32,4,0,Hotspot 15
592,46,Female,Teacher,Music,2024-03-27 02:21,2024-01-10 23:42,No,Route 18,Bus,177,Daily,0.05,Moderate,POI 38,44.64,Optimal Route 2,252,No,Available,Smooth,Medium,Cloudy,None,1216.86,0.52,4.3,31.53,10,4,Hotspot 1
593,26,Male,Doctor,Music,2024-02-08 19:49,2024-03-18 03:51,No,Route 20,Auto,149,Daily,0.49,Heavy,POI 19,7.87,Optimal Route 1,362,Yes,Available,Congested,High,Sunny,Festival,1183.3,0.51,3.4,43.86,4,3,Hotspot 18
594,57,Female,Student,Non-Smoking,2024-03-21 04:26,2024-02-12 14:54,Yes,Route 9,Sedan,191,Daily,0.19,Moderate,POI 44,25.48,Optimal Route 4,368,No,Available,Smooth,Low,Sunny,Festival,1319.27,0.57,3.5,27.2,11,2,Hotspot 5
595,53,Male,Teacher,Non-Smoking,2024-01-31 17:37,2024-02-09 11:31,No,Route 7,Electric,95,Weekly,0.2,Heavy,POI 35,38.42,Optimal Route 9,92,Yes,Busy,Moderate,High,Cloudy,Concert,1153.47,0.51,2.8,10.02,6,0,Hotspot 14
596,29,Female,Vlogger,Smoking,2024-03-23 13:39,2024-02-27 17:43,No,Route 7,SUV,66,Weekly,0.11,Heavy,POI 28,20.7,Optimal Route 6,489,No,Busy,Smooth,Low,Sunny,Festival,1484.72,0.82,1.6,15.17,15,2,Hotspot 13
597,63,Male,Vlogger,Silent,2024-02-15 19:48,2024-02-12 22:01,Yes,Route 10,Motorbike,139,Weekly,0.13,Light,POI 34,1.49,Optimal Route 10,236,No,Available,Congested,Medium,Snowy,None,1387.04,0.91,2.3,45.43,10,0,Hotspot 4
598,39,Male,Vlogger,Music,2024-01-12 22:27,2024-02-19 19:31,No,Route 10,SUV,181,Weekly,0.49,Heavy,POI 26,20.38,Optimal Route 9,243,No,Busy,Moderate,Medium,Rainy,Concert,1003.52,0.62,2.8,12.3,2,1,Hotspot 8
599,21,Female,Private Employee,Silent,2024-02-18 11:56,2024-03-19 19:20,No,Route 14,Electric,185,Weekly,0.46,Heavy,POI 21,41.17,Optimal Route 10,120,Yes,Available,Smooth,Low,Snowy,None,1289.63,0.52,4.0,28.46,7,1,Hotspot 20
600,30,Male,Engineer,Non-Smoking,2024-02-27 06:05,2024-02-23 02:56,No,Route 1,Auto,178,Occasionally,0.39,Heavy,POI 8,22.59,Optimal Route 2,114,Yes,Available,Smooth,Low,Cloudy,Festival,1199.19,0.59,1.9,36.45,5,0,Hotspot 3
601,32,Female,Business Man,Silent,2024-03-12 19:51,2024-02-27 05:04,Yes,Route 3,Sedan,55,Occasionally,0.33,Heavy,POI 15,37.5,Optimal Route 8,225,Yes,Busy,Congested,Medium,Cloudy,Concert,1014.92,0.72,3.6,15.77,10,3,Hotspot 10
602,30,Female,Teacher,Silent,2024-02-20 06:30,2024-01-04 11:26,No,Route 8,Auto,73,Daily,0.3,Heavy,POI 28,3.37,Optimal Route 3,493,No,Available,Congested,Low,Rainy,Concert,1350.54,0.64,2.9,31.33,13,4,Hotspot 14
603,49,Male,Driver,Silent,2024-01-08 21:27,2024-02-03 18:42,No,Route 9,Bus,15,Daily,0.14,Moderate,POI 40,6.61,Optimal Route 8,439,Yes,Available,Moderate,High,Sunny,Sports Event,1150.64,0.68,2.2,11.84,6,5,Hotspot 11
604,26,Male,Doctor,Silent,2024-01-07 15:21,2024-01-26 10:44,No,Route 18,Motorbike,23,Weekly,0.38,Moderate,POI 38,27.87,Optimal Route 8,30,Yes,Busy,Congested,Low,Snowy,None,1178.39,0.94,4.0,16.08,12,1,Hotspot 1
605,31,Female,Doctor,Smoking,2024-02-04 20:37,2024-02-15 10:30,No,Route 17,Bus,20,Daily,0.03,Moderate,POI 33,17.56,Optimal Route 1,26,Yes,Busy,Moderate,Medium,Snowy,Festival,1353.29,0.98,4.8,17.44,7,3,Hotspot 16
606,58,Male,Teacher,Music,2024-03-27 19:23,2024-02-03 15:53,No,Route 10,Auto,96,Occasionally,0.29,Heavy,POI 27,49.4,Optimal Route 7,118,No,Busy,Moderate,High,Cloudy,Concert,1404.07,0.78,5.0,44.95,11,3,Hotspot 15
607,43,Female,Business Woman,Smoking,2024-02-09 19:54,2024-02-06 09:53,No,Route 2,Motorbike,20,Weekly,0.2,Moderate,POI 37,2.2,Optimal Route 1,84,No,Busy,Congested,High,Rainy,Festival,1497.24,0.62,5.0,27.8,10,4,Hotspot 3
608,43,Male,Business Woman,Music,2024-02-03 13:59,2024-01-29 04:16,No,Route 3,Sedan,173,Daily,0.04,Moderate,POI 22,6.48,Optimal Route 10,169,Yes,Busy,Smooth,High,Snowy,Festival,1183.73,0.52,1.6,14.17,3,5,Hotspot 9
609,36,Male,Engineer,Silent,2024-01-11 01:40,2024-03-04 20:29,Yes,Route 6,Motorbike,172,Daily,0.31,Light,POI 31,4.59,Optimal Route 6,259,Yes,Available,Moderate,Low,Snowy,Sports Event,1076.6,0.93,2.0,31.06,10,5,Hotspot 2
610,36,Female,Doctor,Music,2024-01-18 12:04,2024-02-18 19:07,No,Route 13,Motorbike,39,Weekly,0.15,Moderate,POI 45,13.09,Optimal Route 7,341,Yes,Busy,Smooth,Medium,Cloudy,None,1038.7,0.65,2.4,6.23,3,5,Hotspot 15
611,42,Female,Engineer,Silent,2024-01-27 14:10,2024-02-02 04:44,No,Route 19,Bus,16,Occasionally,0.49,Moderate,POI 20,31.31,Optimal Route 6,182,Yes,Available,Congested,Low,Sunny,Sports Event,1425.11,0.61,2.5,26.55,3,3,Hotspot 8
612,43,Female,Private Employee,Silent,2024-03-02 18:03,2024-02-11 21:47,Yes,Route 4,Electric,81,Daily,0.13,Heavy,POI 20,42.37,Optimal Route 8,233,No,Available,Smooth,High,Cloudy,Festival,1370.02,0.89,3.0,6.25,13,0,Hotspot 16
613,39,Female,Doctor,Silent,2024-02-27 08:50,2024-02-08 16:24,Yes,Route 17,SUV,156,Weekly,0.18,Light,POI 32,48.18,Optimal Route 8,47,No,Busy,Smooth,Low,Cloudy,Sports Event,1354.98,0.56,3.0,8.59,15,1,Hotspot 12
614,30,Male,Driver,Non-Smoking,2024-01-27 11:08,2024-03-23 13:50,No,Route 3,SUV,109,Weekly,0.38,Moderate,POI 6,45.72,Optimal Route 3,60,Yes,Busy,Congested,Low,Rainy,Sports Event,1193.55,0.54,2.4,5.06,3,2,Hotspot 10
615,44,Female,Student,Non-Smoking,2024-02-29 14:29,2024-02-24 05:27,No,Route 3,Bus,101,Occasionally,0.1,Light,POI 34,3.52,Optimal Route 7,211,Yes,Busy,Congested,Low,Rainy,None,1198.94,0.87,1.2,46.62,10,4,Hotspot 11
616,54,Female,Freelancer,Music,2024-01-21 00:49,2024-03-21 12:27,Yes,Route 15,Auto,76,Occasionally,0.24,Moderate,POI 48,20.05,Optimal Route 3,331,No,Available,Moderate,High,Cloudy,Concert,1392.28,0.72,1.3,20.51,13,3,Hotspot 20
617,45,Female,Vlogger,Silent,2024-02-24 21:05,2024-01-13 03:22,Yes,Route 17,Sedan,90,Daily,0.15,Moderate,POI 12,25.94,Optimal Route 3,205,No,Available,Congested,Medium,Sunny,None,1278.61,0.92,1.5,33.5,12,5,Hotspot 3
618,19,Female,Vlogger,Conversation,2024-02-06 06:26,2024-01-29 14:05,Yes,Route 1,Electric,47,Weekly,0.2,Light,POI 5,19.3,Optimal Route 6,418,No,Available,Congested,Medium,Snowy,None,1038.06,0.96,4.9,5.29,15,4,Hotspot 19
619,31,Female,Private Employee,Silent,2024-02-05 10:15,2024-01-07 12:12,Yes,Route 16,Bus,92,Daily,0.43,Moderate,POI 22,49.54,Optimal Route 5,354,Yes,Available,Smooth,High,Snowy,Concert,1281.18,0.83,2.8,32.13,9,2,Hotspot 19
620,41,Male,Private Employee,Non-Smoking,2024-03-11 00:20,2024-03-26 08:54,Yes,Route 1,SUV,43,Daily,0.12,Light,POI 8,37.74,Optimal Route 2,353,Yes,Available,Congested,Medium,Sunny,Sports Event,1371.02,0.91,4.4,38.42,6,2,Hotspot 12
621,24,Male,Private Employee,Music,2024-03-31 18:17,2024-01-31 14:41,No,Route 17,Auto,67,Occasionally,0.33,Heavy,POI 5,28.51,Optimal Route 9,127,Yes,Busy,Moderate,Medium,Sunny,Concert,1027.29,0.53,3.9,7.51,4,5,Hotspot 18
622,26,Male,Engineer,Music,2024-02-12 11:13,2024-03-28 22:07,Yes,Route 3,Electric,148,Occasionally,0.25,Light,POI 6,38.32,Optimal Route 6,390,No,Available,Smooth,Medium,Rainy,Concert,1376.92,0.84,1.1,39.07,13,1,Hotspot 17
623,50,Female,Teacher,Non-Smoking,2024-03-06 03:33,2024-01-28 20:37,No,Route 3,Bus,21,Daily,0.08,Heavy,POI 15,14.34,Optimal Route 2,10,Yes,Busy,Moderate,Low,Cloudy,None,1285.23,0.91,3.9,35.95,3,0,Hotspot 8
624,40,Female,Freelancer,Conversation,2024-03-20 02:28,2024-03-14 14:05,No,Route 18,Bus,35,Weekly,0.14,Moderate,POI 3,48.77,Optimal Route 4,332,Yes,Busy,Smooth,Medium,Snowy,Sports Event,1195.18,0.63,4.7,39.56,14,5,Hotspot 1
625,60,Male,Teacher,Non-Smoking,2024-03-09 02:49,2024-02-07 19:07,No,Route 9,Electric,95,Occasionally,0.34,Light,POI 8,27.54,Optimal Route 6,396,Yes,Busy,Smooth,Medium,Rainy,Concert,1209.86,0.56,4.3,18.62,5,1,Hotspot 16
626,23,Female,Teacher,Smoking,2024-01-01 14:10,2024-03-02 19:53,Yes,Route 2,Hatchback,40,Daily,0.34,Heavy,POI 49,24.2,Optimal Route 4,245,Yes,Busy,Congested,Medium,Snowy,Festival,1119.23,0.66,4.1,24.03,4,1,Hotspot 2
627,23,Male,Doctor,Music,2024-02-09 15:38,2024-03-01 18:12,No,Route 10,Sedan,86,Occasionally,0.06,Heavy,POI 33,20.42,Optimal Route 8,65,No,Busy,Congested,Medium,Rainy,Sports Event,1439.04,0.79,2.3,15.2,5,5,Hotspot 14
628,37,Male,Engineer,Smoking,2024-02-20 21:58,2024-03-31 05:04,Yes,Route 2,Hatchback,68,Weekly,0.12,Light,POI 25,27.51,Optimal Route 3,110,No,Busy,Moderate,Medium,Sunny,Festival,1308.03,0.8,2.9,13.0,5,1,Hotspot 6
629,42,Female,Business Man,Non-Smoking,2024-02-03 19:13,2024-01-29 19:08,No,Route 5,Motorbike,19,Daily,0.17,Moderate,POI 24,14.7,Optimal Route 4,247,Yes,Available,Congested,Medium,Snowy,Sports Event,1380.23,0.97,4.8,49.94,15,1,Hotspot 1
630,35,Male,Driver,Music,2024-02-03 21:37,2024-01-29 10:43,Yes,Route 11,Electric,139,Daily,0.08,Heavy,POI 18,44.92,Optimal Route 8,419,Yes,Available,Congested,Medium,Rainy,Sports Event,1021.85,0.51,3.4,31.67,13,0,Hotspot 5
631,59,Male,Business Woman,Conversation,2024-03-15 11:54,2024-03-14 00:46,Yes,Route 5,Electric,99,Occasionally,0.43,Light,POI 34,41.82,Optimal Route 10,433,Yes,Busy,Moderate,Low,Sunny,Concert,1498.73,0.53,2.4,35.32,4,1,Hotspot 12
632,27,Female,Business Woman,Music,2024-03-27 19:05,2024-02-18 06:35,No,Route 13,Hatchback,124,Daily,0.08,Moderate,POI 45,17.88,Optimal Route 7,183,No,Available,Smooth,Low,Sunny,Festival,1359.63,0.9,3.5,45.77,10,0,Hotspot 11
633,53,Male,Business Woman,Smoking,2024-01-05 11:13,2024-03-09 20:38,No,Route 11,Bus,125,Occasionally,0.3,Heavy,POI 1,5.44,Optimal Route 2,262,Yes,Busy,Smooth,Medium,Sunny,Festival,1303.36,0.86,3.2,41.41,5,5,Hotspot 8
634,37,Male,Vlogger,Non-Smoking,2024-01-11 02:26,2024-03-29 03:56,Yes,Route 8,Auto,179,Weekly,0.47,Heavy,POI 23,25.3,Optimal Route 3,212,Yes,Available,Congested,Medium,Sunny,Concert,1307.7,0.87,4.1,19.24,2,3,Hotspot 19
635,24,Male,Business Man,Music,2024-03-19 05:45,2024-03-07 08:08,No,Route 17,Hatchback,178,Weekly,0.01,Moderate,POI 42,21.16,Optimal Route 2,230,Yes,Available,Congested,Medium,Sunny,Festival,1094.96,0.71,3.5,9.41,11,0,Hotspot 20
636,22,Female,Vlogger,Music,2024-02-29 15:59,2024-03-08 11:46,Yes,Route 11,Auto,143,Weekly,0.3,Heavy,POI 2,11.27,Optimal Route 6,427,Yes,Busy,Moderate,Medium,Rainy,None,1191.01,0.78,2.1,19.92,15,2,Hotspot 18
637,63,Female,Freelancer,Silent,2024-03-15 21:37,2024-01-18 22:43,No,Route 19,Bus,124,Weekly,0.2,Light,POI 48,11.73,Optimal Route 9,303,No,Busy,Smooth,High,Snowy,Festival,1461.99,0.64,2.5,41.9,11,3,Hotspot 3
638,62,Male,Doctor,Music,2024-01-20 11:52,2024-03-29 09:51,No,Route 5,Sedan,83,Weekly,0.44,Heavy,POI 24,25.02,Optimal Route 2,179,No,Busy,Congested,Medium,Sunny,Concert,1377.22,0.51,4.6,41.48,6,5,Hotspot 2
639,55,Male,Business Woman,Silent,2024-01-24 05:11,2024-03-10 23:24,No,Route 18,Bus,99,Occasionally,0.43,Heavy,POI 24,26.96,Optimal Route 6,236,Yes,Busy,Moderate,Medium,Snowy,Sports Event,1296.41,0.78,4.8,38.98,15,2,Hotspot 14
640,28,Male,Student,Conversation,2024-01-29 07:06,2024-01-13 05:24,Yes,Route 2,Sedan,77,Occasionally,0.31,Moderate,POI 23,37.26,Optimal Route 7,14,Yes,Available,Smooth,High,Snowy,Concert,1373.59,0.67,2.6,44.49,6,5,Hotspot 3
641,53,Female,Driver,Non-Smoking,2024-03-21 07:28,2024-03-18 06:35,No,Route 4,SUV,165,Daily,0.31,Light,POI 7,38.89,Optimal Route 4,291,No,Busy,Moderate,Low,Sunny,Concert,1281.38,0.98,1.2,25.78,14,3,Hotspot 2
642,45,Female,Student,Non-Smoking,2024-02-17 05:47,2024-03-29 09:09,Yes,Route 3,Hatchback,175,Occasionally,0.1,Light,POI 30,49.79,Optimal Route 8,93,Yes,Available,Moderate,Medium,Sunny,Concert,1082.76,0.52,1.6,16.03,3,4,Hotspot 7
643,21,Male,Driver,Conversation,2024-03-27 10:30,2024-03-31 07:18,Yes,Route 3,Motorbike,11,Occasionally,0.33,Moderate,POI 49,22.79,Optimal Route 6,326,No,Available,Moderate,Low,Cloudy,Concert,1345.31,0.76,2.2,24.87,12,5,Hotspot 11
644,62,Female,Private Employee,Non-Smoking,2024-01-01 05:19,2024-03-04 22:04,No,Route 9,SUV,167,Weekly,0.05,Light,POI 41,16.34,Optimal Route 2,50,No,Busy,Congested,High,Sunny,Festival,1349.8,0.54,2.1,45.32,12,0,Hotspot 6
645,38,Female,Doctor,Non-Smoking,2024-02-26 03:02,2024-03-23 21:49,Yes,Route 10,Hatchback,25,Weekly,0.09,Moderate,POI 44,19.9,Optimal Route 1,17,No,Available,Smooth,High,Cloudy,Sports Event,1170.57,0.51,3.4,15.54,11,1,Hotspot 10
646,39,Male,Student,Music,2024-03-09 09:38,2024-02-18 08:48,No,Route 9,Hatchback,90,Weekly,0.19,Light,POI 35,25.69,Optimal Route 2,88,Yes,Available,Congested,Medium,Cloudy,None,1354.81,0.95,2.7,18.79,6,4,Hotspot 1
647,48,Male,Business Woman,Music,2024-01-01 01:09,2024-03-27 14:52,Yes,Route 5,Sedan,52,Occasionally,0.49,Light,POI 14,29.19,Optimal Route 1,53,No,Available,Smooth,Low,Rainy,None,1290.28,0.93,4.7,35.95,9,3,Hotspot 10
648,21,Male,Driver,Music,2024-01-01 16:44,2024-03-31 01:09,No,Route 4,Sedan,108,Weekly,0.05,Light,POI 4,40.63,Optimal Route 10,468,No,Available,Smooth,High,Sunny,None,1057.65,0.86,1.5,12.08,14,5,Hotspot 13
649,64,Male,Business Man,Music,2024-02-13 17:30,2024-03-28 20:05,Yes,Route 19,Motorbike,181,Daily,0.1,Heavy,POI 4,8.73,Optimal Route 9,392,Yes,Busy,Moderate,Low,Snowy,Sports Event,1242.05,0.84,4.2,22.87,10,0,Hotspot 7
650,62,Female,Engineer,Silent,2024-03-30 09:26,2024-01-19 02:49,Yes,Route 5,Bus,133,Occasionally,0.46,Light,POI 7,2.98,Optimal Route 9,134,No,Busy,Smooth,Medium,Cloudy,None,1495.22,0.63,2.4,20.66,4,5,Hotspot 9
651,43,Female,Business Man,Music,2024-03-03 23:57,2024-02-01 11:28,Yes,Route 10,Motorbike,70,Daily,0.4,Moderate,POI 46,27.75,Optimal Route 3,469,No,Busy,Moderate,High,Rainy,Festival,1422.82,0.73,2.3,12.21,5,0,Hotspot 4
652,27,Male,Business Woman,Silent,2024-02-02 16:55,2024-03-26 07:01,Yes,Route 6,Auto,195,Weekly,0.12,Heavy,POI 21,6.6,Optimal Route 3,166,No,Busy,Smooth,Low,Rainy,Festival,1483.37,0.79,3.3,39.57,4,5,Hotspot 8
653,48,Male,Vlogger,Music,2024-02-23 09:46,2024-01-28 09:36,No,Route 20,Auto,29,Occasionally,0.38,Moderate,POI 31,45.44,Optimal Route 9,62,No,Busy,Moderate,Low,Rainy,Sports Event,1478.3,0.98,4.7,39.68,4,0,Hotspot 2
654,47,Female,Business Man,Silent,2024-01-20 22:53,2024-01-15 12:51,No,Route 10,Hatchback,59,Occasionally,0.39,Light,POI 30,8.97,Optimal Route 1,419,No,Available,Smooth,Medium,Rainy,Festival,1096.67,0.54,3.1,14.14,12,5,Hotspot 1
655,50,Male,Vlogger,Music,2024-03-27 21:24,2024-03-22 19:44,No,Route 19,Electric,15,Weekly,0.47,Moderate,POI 7,23.43,Optimal Route 9,367,Yes,Available,Moderate,High,Rainy,Festival,1171.53,0.79,1.4,19.42,11,0,Hotspot 11
656,59,Female,Business Man,Smoking,2024-01-03 23:40,2024-02-16 22:18,No,Route 8,Auto,69,Weekly,0.4,Moderate,POI 36,11.66,Optimal Route 9,119,No,Available,Smooth,Medium,Snowy,None,1193.25,0.91,4.7,12.2,14,2,Hotspot 15
657,64,Female,Teacher,Non-Smoking,2024-01-08 20:18,2024-01-23 07:50,Yes,Route 15,Motorbike,155,Daily,0.24,Heavy,POI 12,45.02,Optimal Route 1,21,Yes,Busy,Moderate,Low,Snowy,Concert,1461.48,0.55,1.1,12.41,14,0,Hotspot 1
658,33,Male,Business Man,Music,2024-02-21 08:08,2024-02-23 20:05,No,Route 1,Electric,87,Weekly,0.01,Moderate,POI 27,31.51,Optimal Route 6,378,No,Available,Smooth,High,Sunny,Festival,1350.54,0.7,3.4,42.71,14,4,Hotspot 9
659,48,Female,Freelancer,Conversation,2024-01-06 15:04,2024-02-18 02:48,No,Route 5,SUV,17,Occasionally,0.01,Light,POI 17,5.25,Optimal Route 1,135,Yes,Available,Moderate,High,Snowy,Festival,1403.93,0.84,2.4,29.93,3,4,Hotspot 10
660,26,Female,Doctor,Silent,2024-01-30 19:38,2024-03-27 20:54,No,Route 10,SUV,100,Weekly,0.41,Heavy,POI 1,5.91,Optimal Route 1,243,No,Busy,Congested,Medium,Sunny,Concert,1060.0,0.68,4.8,45.11,14,0,Hotspot 13
661,42,Male,Business Woman,Music,2024-02-20 10:11,2024-02-10 05:30,No,Route 18,SUV,82,Weekly,0.35,Light,POI 17,40.24,Optimal Route 6,260,Yes,Busy,Congested,Medium,Cloudy,Sports Event,1044.33,0.67,3.0,19.28,14,0,Hotspot 18
662,48,Female,Vlogger,Non-Smoking,2024-01-20 20:59,2024-03-18 17:55,Yes,Route 5,Sedan,153,Daily,0.02,Heavy,POI 28,22.32,Optimal Route 4,493,No,Busy,Congested,High,Snowy,Sports Event,1458.58,0.84,3.7,46.26,7,5,Hotspot 11
663,31,Female,Teacher,Music,2024-03-30 08:57,2024-03-30 02:46,Yes,Route 15,Electric,200,Weekly,0.17,Moderate,POI 2,17.07,Optimal Route 8,167,Yes,Available,Congested,Low,Cloudy,Festival,1033.41,0.86,2.9,10.32,12,3,Hotspot 20
664,47,Male,Private Employee,Non-Smoking,2024-01-29 00:56,2024-01-01 19:55,No,Route 18,Electric,188,Weekly,0.31,Heavy,POI 21,39.58,Optimal Route 3,419,No,Busy,Moderate,High,Rainy,Sports Event,1414.65,0.96,3.6,25.33,9,0,Hotspot 9
665,57,Male,Student,Non-Smoking,2024-02-02 22:43,2024-02-19 11:29,No,Route 2,SUV,197,Weekly,0.47,Moderate,POI 8,12.76,Optimal Route 3,92,No,Available,Moderate,Low,Cloudy,Sports Event,1025.49,0.56,2.4,9.92,14,5,Hotspot 4
666,61,Male,Engineer,Smoking,2024-02-10 18:32,2024-01-05 03:02,No,Route 10,Electric,155,Weekly,0.02,Light,POI 50,9.7,Optimal Route 7,409,Yes,Busy,Smooth,Medium,Sunny,None,1252.04,0.64,2.0,37.55,10,1,Hotspot 11
667,56,Male,Student,Smoking,2024-03-07 21:51,2024-03-05 20:52,Yes,Route 19,Hatchback,111,Weekly,0.42,Light,POI 27,6.78,Optimal Route 4,441,No,Available,Moderate,Medium,Sunny,Festival,1115.2,0.93,2.4,32.31,5,2,Hotspot 12
668,42,Male,Student,Conversation,2024-02-18 17:38,2024-03-11 22:39,Yes,Route 18,Electric,200,Weekly,0.44,Heavy,POI 49,2.72,Optimal Route 5,363,No,Available,Smooth,Medium,Sunny,Concert,1362.73,0.79,4.7,44.87,9,3,Hotspot 15
669,50,Male,Driver,Smoking,2024-01-05 18:19,2024-02-08 17:55,No,Route 15,Motorbike,81,Daily,0.15,Light,POI 43,36.37,Optimal Route 7,472,No,Available,Smooth,High,Cloudy,Festival,1438.84,0.95,4.0,18.46,6,5,Hotspot 4
670,37,Female,Business Woman,Conversation,2024-03-02 02:51,2024-03-11 12:12,Yes,Route 8,Sedan,22,Weekly,0.22,Light,POI 40,10.18,Optimal Route 10,133,No,Available,Smooth,Medium,Rainy,Festival,1066.54,0.8,3.6,24.5,3,5,Hotspot 19
671,19,Male,Private Employee,Conversation,2024-02-17 21:32,2024-01-08 17:02,Yes,Route 3,Electric,74,Daily,0.39,Light,POI 42,42.34,Optimal Route 7,131,Yes,Busy,Moderate,Low,Rainy,None,1331.91,0.77,2.4,39.89,5,2,Hotspot 6
672,35,Male,Student,Silent,2024-01-21 14:26,2024-01-05 14:57,Yes,Route 13,Bus,162,Occasionally,0.16,Moderate,POI 6,7.5,Optimal Route 9,72,No,Busy,Moderate,High,Sunny,None,1486.32,0.7,3.6,47.52,13,1,Hotspot 19
673,28,Female,Vlogger,Non-Smoking,2024-01-05 03:03,2024-01-10 10:57,Yes,Route 11,Bus,93,Occasionally,0.09,Light,POI 13,6.35,Optimal Route 9,231,No,Busy,Moderate,Low,Sunny,Concert,1060.09,0.76,3.8,37.36,14,4,Hotspot 9
674,32,Female,Vlogger,Conversation,2024-03-16 16:23,2024-02-24 17:45,No,Route 15,Sedan,26,Occasionally,0.38,Moderate,POI 12,14.88,Optimal Route 7,200,Yes,Available,Smooth,Medium,Rainy,Festival,1329.23,0.72,2.1,7.41,3,0,Hotspot 12
